,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
262,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GDpDpDG']",31.0,0.0,31.0
263,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GPdPG']",12.0,0.143,14.0
264,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GTG']",41.0,0.128,47.0
265,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDpDG', 'GPdPG']",12.0,0.143,14.0
266,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDpDG', 'GTG']",43.0,0.085,47.0
267,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GPdPG', 'GTG']",22.0,0.185,27.0
268,G:HGNC:7460,G:HGNC:7462,"['GDpDG', 'GDpDpDG', 'GPdPG']",27.0,0.509,55.0
269,G:HGNC:7460,G:HGNC:7462,"['GDpDG', 'GDpDpDG', 'GTG']",116.0,0.789,549.0
270,G:HGNC:7460,G:HGNC:7462,"['GDpDG', 'GPdPG', 'GTG']",26.0,0.527,55.0
271,G:HGNC:7460,G:HGNC:7462,"['GDpDpDG', 'GPdPG', 'GTG']",42.0,0.344,64.0
272,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG']",12.0,0.143,14.0
273,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",44.0,0.064,47.0
274,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",26.0,0.071,28.0
275,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG']",26.0,0.071,28.0
276,G:HGNC:7460,G:HGNC:7462,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",27.0,0.509,55.0
277,G:HGNC:7460,G:HGNC:7462,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",27.0,0.036,28.0
278,G:HGNC:7455,G:HGNC:7716,['GDG'],8.0,0.333,12.0
279,G:HGNC:7455,G:HGNC:7716,['GDpDG'],16.0,0.981,848.0
280,G:HGNC:7455,G:HGNC:7716,['GDpDpDG'],2310.0,0.609,5913.0
281,G:HGNC:7455,G:HGNC:7716,['GPdPG'],11.0,0.732,41.0
282,G:HGNC:7455,G:HGNC:7716,['GTG'],17.0,0.95,341.0
283,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG']",15.0,0.423,26.0
284,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDpDG']",22.0,0.12,25.0
285,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GPdPG']",10.0,0.231,13.0
286,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GTG']",34.0,0.424,59.0
287,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GDpDpDG']",63.0,0.982,3407.0
288,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GPdPG']",17.0,0.833,102.0
289,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GTG']",38.0,0.984,2321.0
290,G:HGNC:7455,G:HGNC:7716,"['GDpDpDG', 'GPdPG']",83.0,0.415,142.0
291,G:HGNC:7455,G:HGNC:7716,"['GDpDpDG', 'GTG']",99.0,0.98,4842.0
292,G:HGNC:7455,G:HGNC:7716,"['GPdPG', 'GTG']",42.0,0.798,208.0
293,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG']",21.0,0.16,25.0
294,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GPdPG']",14.0,0.176,17.0
295,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GTG']",37.0,0.393,61.0
296,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDpDG', 'GPdPG']",15.0,0.062,16.0
297,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDpDG', 'GTG']",33.0,0.312,48.0
298,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GPdPG', 'GTG']",31.0,0.34,47.0
299,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GDpDpDG', 'GPdPG']",29.0,0.716,102.0
300,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GDpDpDG', 'GTG']",41.0,0.985,2825.0
301,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GPdPG', 'GTG']",37.0,0.686,118.0
302,G:HGNC:7455,G:HGNC:7716,"['GDpDpDG', 'GPdPG', 'GTG']",53.0,0.613,137.0
303,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG']",15.0,0.062,16.0
304,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",33.0,0.312,48.0
305,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",35.0,0.255,47.0
306,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG']",30.0,0.211,38.0
307,G:HGNC:7455,G:HGNC:7716,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",33.0,0.697,109.0
308,G:HGNC:7455,G:HGNC:7716,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",29.0,0.237,38.0
309,G:HGNC:815,G:HGNC:13211,['GTG'],11.0,0.976,455.0
310,G:HGNC:9288,G:HGNC:9316,['GTG'],163.0,0.57,379.0
311,G:HGNC:4125,G:HGNC:22946,['GTG'],16.0,0.95,319.0
312,G:HGNC:9306,G:HGNC:9322,['GTG'],63.0,0.881,530.0
313,G:HGNC:9306,G:HGNC:18583,['GTG'],82.0,0.731,305.0
314,G:HGNC:9306,G:HGNC:18583,['GMDMG'],3014.0,0.235,3942.0
315,G:HGNC:9306,G:HGNC:18583,['GMDpDMG'],3009.0,0.392,4952.0
316,G:HGNC:9306,G:HGNC:18583,"['GTG', 'GMDMG']",4816.0,0.342,7323.0
317,G:HGNC:9306,G:HGNC:18583,"['GTG', 'GMDpDMG']",3650.0,0.525,7692.0
318,G:HGNC:9306,G:HGNC:18583,"['GMDMG', 'GMDpDMG']",7738.0,0.338,11680.0
319,G:HGNC:9306,G:HGNC:18583,"['GTG', 'GMDMG', 'GMDpDMG']",6201.0,0.389,10144.0
320,G:HGNC:1863,G:HGNC:26459,['GTG'],7.0,0.972,251.0
321,G:HGNC:6512,G:HGNC:17095,['GDpDG'],84.0,0.716,296.0
322,G:HGNC:6512,G:HGNC:17095,['GDpDpDG'],111.0,0.981,5706.0
323,G:HGNC:6512,G:HGNC:17095,['GPdPG'],1.0,0.667,3.0
324,G:HGNC:6512,G:HGNC:17095,['GTG'],16.0,0.958,385.0
325,G:HGNC:6512,G:HGNC:17095,['GMDMG'],2625.0,0.274,3614.0
326,G:HGNC:6512,G:HGNC:17095,['GMDpDMG'],3729.0,0.315,5442.0
327,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG']",133.0,0.922,1705.0
328,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG']",1.0,0.0,1.0
329,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GTG']",5.0,0.994,830.0
330,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GMDMG']",379.0,0.674,1163.0
331,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GMDpDMG']",317.0,0.699,1054.0
332,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG']",1.0,0.0,1.0
333,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GTG']",6.0,0.998,3200.0
334,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GMDMG']",911.0,0.776,4072.0
335,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GMDpDMG']",776.0,0.783,3584.0
336,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GTG']",1.0,0.833,6.0
337,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GMDMG']",1.0,0.8,5.0
338,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GMDpDMG']",1.0,0.8,5.0
339,G:HGNC:6512,G:HGNC:17095,"['GTG', 'GMDMG']",906.0,0.884,7835.0
340,G:HGNC:6512,G:HGNC:17095,"['GTG', 'GMDpDMG']",730.0,0.901,7365.0
341,G:HGNC:6512,G:HGNC:17095,"['GMDMG', 'GMDpDMG']",9320.0,0.248,12386.0
342,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG']",1.0,0.0,1.0
343,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GTG']",9.0,0.991,1020.0
344,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GMDMG']",305.0,0.755,1245.0
345,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",253.0,0.769,1095.0
346,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GTG']",1.0,0.0,1.0
347,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GMDMG']",1.0,0.0,1.0
348,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GMDpDMG']",1.0,0.0,1.0
349,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GTG', 'GMDMG']",47.0,0.937,746.0
350,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GTG', 'GMDpDMG']",38.0,0.943,663.0
351,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GMDMG', 'GMDpDMG']",583.0,0.464,1088.0
352,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GTG']",1.0,0.0,1.0
353,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GMDMG']",1.0,0.0,1.0
354,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GMDpDMG']",1.0,0.0,1.0
355,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GTG', 'GMDMG']",92.0,0.96,2306.0
356,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GTG', 'GMDpDMG']",79.0,0.961,2027.0
357,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",1503.0,0.579,3571.0
358,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GTG', 'GMDMG']",1.0,0.75,4.0
359,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GTG', 'GMDpDMG']",1.0,0.75,4.0
360,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GMDMG', 'GMDpDMG']",3.0,0.4,5.0
361,G:HGNC:6512,G:HGNC:17095,"['GTG', 'GMDMG', 'GMDpDMG']",3831.0,0.545,8428.0
362,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",1.0,0.0,1.0
363,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",1.0,0.0,1.0
364,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",1.0,0.0,1.0
365,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",62.0,0.917,748.0
366,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",51.0,0.923,664.0
367,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",524.0,0.52,1092.0
368,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.0,1.0
369,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.0,1.0
370,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
371,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",182.0,0.725,661.0
372,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.0,1.0
373,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.0,1.0
374,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
375,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",451.0,0.777,2022.0
376,G:HGNC:6512,G:HGNC:17095,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.75,4.0
377,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.0,1.0
378,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.0,1.0
379,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
380,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",182.0,0.725,661.0
381,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
382,G:HGNC:6512,G:HGNC:17095,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
383,G:HGNC:6512,G:HGNC:17095,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
384,G:HGNC:16637,G:HGNC:19978,['GTG'],251.0,0.374,401.0
385,G:HGNC:16637,G:HGNC:19978,['GMDMG'],510.0,0.781,2333.0
386,G:HGNC:16637,G:HGNC:19978,"['GTG', 'GMDMG']",3503.0,0.284,4895.0
387,G:HGNC:393,G:HGNC:9395,['GTG'],92.0,0.865,684.0
388,G:HGNC:393,G:HGNC:9395,['GMG'],814.0,0.224,1049.0
389,G:HGNC:393,G:HGNC:9395,['GMDMG'],841.0,0.803,4267.0
390,G:HGNC:393,G:HGNC:9395,['GMDpDMG'],1106.0,0.825,6334.0
391,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMG']",1079.0,0.789,5124.0
392,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMDMG']",68.0,0.995,14016.0
393,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMDpDMG']",115.0,0.991,13087.0
394,G:HGNC:393,G:HGNC:9395,"['GMG', 'GMDMG']",3128.0,0.655,9059.0
395,G:HGNC:393,G:HGNC:9395,"['GMG', 'GMDpDMG']",2691.0,0.682,8472.0
396,G:HGNC:393,G:HGNC:9395,"['GMDMG', 'GMDpDMG']",797.0,0.938,12894.0
397,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMG', 'GMDMG']",887.0,0.896,8560.0
398,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMG', 'GMDpDMG']",905.0,0.888,8064.0
399,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMDMG', 'GMDpDMG']",68.0,0.995,14891.0
400,G:HGNC:393,G:HGNC:9395,"['GMG', 'GMDMG', 'GMDpDMG']",2146.0,0.759,8919.0
401,G:HGNC:393,G:HGNC:9395,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",737.0,0.909,8138.0
402,G:HGNC:9410,G:HGNC:9416,['GPdPG'],7.0,0.863,51.0
403,G:HGNC:9410,G:HGNC:9416,['GTG'],125.0,0.747,495.0
404,G:HGNC:9410,G:HGNC:9416,"['GPdPG', 'GTG']",201.0,0.531,429.0
405,G:HGNC:2730,G:HGNC:11809,['GPdPG'],2.0,0.949,39.0
406,G:HGNC:2730,G:HGNC:11809,['GTG'],53.0,0.897,514.0
407,G:HGNC:2730,G:HGNC:11809,"['GPdPG', 'GTG']",46.0,0.871,357.0
408,G:HGNC:9278,G:HGNC:25415,['GTG'],11.0,0.973,404.0
409,G:HGNC:18133,G:HGNC:9412,['GTG'],356.0,0.563,814.0
410,G:HGNC:6863,G:HGNC:16254,['GPdPG'],1.0,0.963,27.0
411,G:HGNC:6863,G:HGNC:16254,['GTG'],46.0,0.903,472.0
412,G:HGNC:6863,G:HGNC:16254,"['GPdPG', 'GTG']",34.0,0.907,365.0
413,G:HGNC:391,G:HGNC:16254,['GTG'],609.0,0.4,1015.0
414,G:HGNC:391,G:HGNC:16254,['GMG'],530.0,0.352,818.0
415,G:HGNC:391,G:HGNC:16254,['GMDMG'],3999.0,0.248,5315.0
416,G:HGNC:391,G:HGNC:16254,['GMDpDMG'],3132.0,0.486,6090.0
417,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMG']",1699.0,0.645,4790.0
418,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMDMG']",5898.0,0.542,12864.0
419,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMDpDMG']",4989.0,0.569,11585.0
420,G:HGNC:391,G:HGNC:16254,"['GMG', 'GMDMG']",3887.0,0.52,8102.0
421,G:HGNC:391,G:HGNC:16254,"['GMG', 'GMDpDMG']",2404.0,0.683,7576.0
422,G:HGNC:391,G:HGNC:16254,"['GMDMG', 'GMDpDMG']",8198.0,0.374,13103.0
423,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMG', 'GMDMG']",3141.0,0.535,6760.0
424,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMG', 'GMDpDMG']",2614.0,0.58,6229.0
425,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMDMG', 'GMDpDMG']",6573.0,0.497,13078.0
426,G:HGNC:391,G:HGNC:16254,"['GMG', 'GMDMG', 'GMDpDMG']",4283.0,0.465,8004.0
427,G:HGNC:391,G:HGNC:16254,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",3242.0,0.481,6252.0
428,G:HGNC:8957,G:HGNC:8960,['GDpDpDG'],2105.0,0.629,5667.0
429,G:HGNC:8957,G:HGNC:8960,['GTG'],6.0,0.978,275.0
430,G:HGNC:8957,G:HGNC:8960,"['GDpDpDG', 'GTG']",26.0,0.991,2994.0
431,G:HGNC:7680,G:HGNC:20779,['GTG'],3.0,0.99,288.0
432,G:HGNC:7680,G:HGNC:20779,['GMDMG'],3242.0,0.146,3796.0
433,G:HGNC:7680,G:HGNC:20779,"['GTG', 'GMDMG']",2122.0,0.704,7175.0
434,G:HGNC:2285,G:HGNC:2292,['GPdPG'],1.0,0.909,11.0
435,G:HGNC:2285,G:HGNC:2292,['GTG'],1.0,0.994,171.0
436,G:HGNC:2285,G:HGNC:2292,"['GPdPG', 'GTG']",1.0,0.917,12.0
437,G:HGNC:13480,G:HGNC:6849,['GPdPG'],1.0,0.963,27.0
438,G:HGNC:13480,G:HGNC:6849,['GTG'],88.0,0.808,459.0
439,G:HGNC:13480,G:HGNC:6849,['GMDMG'],1913.0,0.377,3073.0
440,G:HGNC:13480,G:HGNC:6849,['GMDpDMG'],2709.0,0.412,4610.0
441,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GTG']",65.0,0.815,351.0
442,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GMDMG']",99.0,0.706,337.0
443,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GMDpDMG']",115.0,0.657,335.0
444,G:HGNC:13480,G:HGNC:6849,"['GTG', 'GMDMG']",964.0,0.886,8438.0
445,G:HGNC:13480,G:HGNC:6849,"['GTG', 'GMDpDMG']",1658.0,0.801,8342.0
446,G:HGNC:13480,G:HGNC:6849,"['GMDMG', 'GMDpDMG']",7920.0,0.355,12278.0
447,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GTG', 'GMDMG']",107.0,0.741,413.0
448,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GTG', 'GMDpDMG']",119.0,0.682,374.0
449,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GMDMG', 'GMDpDMG']",159.0,0.574,373.0
450,G:HGNC:13480,G:HGNC:6849,"['GTG', 'GMDMG', 'GMDpDMG']",2702.0,0.732,10074.0
451,G:HGNC:13480,G:HGNC:6849,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",127.0,0.66,374.0
452,G:HGNC:362,G:HGNC:49151,['GTG'],24.0,0.947,452.0
453,G:HGNC:9402,G:HGNC:9380,['GPdPG'],41.0,0.423,71.0
454,G:HGNC:9402,G:HGNC:9380,['GTG'],164.0,0.789,779.0
455,G:HGNC:9402,G:HGNC:9380,"['GPdPG', 'GTG']",280.0,0.476,534.0
456,G:HGNC:9288,G:HGNC:9314,['GTG'],419.0,0.183,513.0
457,G:HGNC:9288,G:HGNC:9314,['GMG'],210.0,0.581,501.0
458,G:HGNC:9288,G:HGNC:9314,['GMDMG'],2695.0,0.368,4261.0
459,G:HGNC:9288,G:HGNC:9314,['GMDpDMG'],3475.0,0.449,6310.0
460,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMG']",753.0,0.603,1899.0
461,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMDMG']",5158.0,0.478,9876.0
462,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMDpDMG']",4395.0,0.577,10378.0
463,G:HGNC:9288,G:HGNC:9314,"['GMG', 'GMDMG']",2030.0,0.503,4088.0
464,G:HGNC:9288,G:HGNC:9314,"['GMG', 'GMDpDMG']",1777.0,0.551,3962.0
465,G:HGNC:9288,G:HGNC:9314,"['GMDMG', 'GMDpDMG']",7104.0,0.442,12740.0
466,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMG', 'GMDMG']",1380.0,0.554,3092.0
467,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMG', 'GMDpDMG']",1116.0,0.633,3042.0
468,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMDMG', 'GMDpDMG']",4965.0,0.606,12587.0
469,G:HGNC:9288,G:HGNC:9314,"['GMG', 'GMDMG', 'GMDpDMG']",2393.0,0.421,4131.0
470,G:HGNC:9288,G:HGNC:9314,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1543.0,0.495,3056.0
471,G:HGNC:14988,G:HGNC:14683,['GTG'],4.0,0.981,210.0
472,G:HGNC:14988,G:HGNC:14683,['GMG'],861.0,0.293,1217.0
473,G:HGNC:14988,G:HGNC:14683,['GMDMG'],4365.0,0.14,5077.0
474,G:HGNC:14988,G:HGNC:14683,['GMDpDMG'],5106.0,0.231,6643.0
475,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMG']",63.0,0.966,1835.0
476,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMDMG']",446.0,0.874,3544.0
477,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMDpDMG']",763.0,0.771,3330.0
478,G:HGNC:14988,G:HGNC:14683,"['GMG', 'GMDMG']",5386.0,0.477,10290.0
479,G:HGNC:14988,G:HGNC:14683,"['GMG', 'GMDpDMG']",4715.0,0.517,9755.0
480,G:HGNC:14988,G:HGNC:14683,"['GMDMG', 'GMDpDMG']",9359.0,0.27,12828.0
481,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMG', 'GMDMG']",515.0,0.787,2418.0
482,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMG', 'GMDpDMG']",544.0,0.763,2298.0
483,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMDMG', 'GMDpDMG']",1632.0,0.542,3562.0
484,G:HGNC:14988,G:HGNC:14683,"['GMG', 'GMDMG', 'GMDpDMG']",6281.0,0.401,10487.0
485,G:HGNC:14988,G:HGNC:14683,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",987.0,0.572,2305.0
486,G:HGNC:10251,G:HGNC:18133,['GTG'],326.0,0.594,803.0
487,G:HGNC:10251,G:HGNC:18133,['GMG'],13.0,0.974,495.0
488,G:HGNC:10251,G:HGNC:18133,"['GTG', 'GMG']",46.0,0.984,2889.0
489,G:HGNC:6190,G:HGNC:3657,['GPdPG'],8.0,0.805,41.0
490,G:HGNC:6190,G:HGNC:3657,['GTG'],55.0,0.904,571.0
491,G:HGNC:6190,G:HGNC:3657,"['GPdPG', 'GTG']",145.0,0.657,423.0
492,G:HGNC:9157,G:HGNC:24887,['GTG'],77.0,0.682,242.0
493,G:HGNC:7462,G:HGNC:7456,['GDG'],4.0,0.714,14.0
494,G:HGNC:7462,G:HGNC:7456,['GDpDG'],7.0,0.995,1302.0
495,G:HGNC:7462,G:HGNC:7456,['GDpDpDG'],91.0,0.985,5962.0
496,G:HGNC:7462,G:HGNC:7456,['GPdPG'],1.0,0.933,15.0
497,G:HGNC:7462,G:HGNC:7456,['GTG'],11.0,0.95,218.0
498,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG']",6.0,0.864,44.0
499,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDpDG']",6.0,0.864,44.0
500,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GPdPG']",2.0,0.833,12.0
501,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GTG']",6.0,0.912,68.0
502,G:HGNC:7462,G:HGNC:7456,"['GDpDG', 'GDpDpDG']",7.0,0.998,3565.0
503,G:HGNC:7462,G:HGNC:7456,"['GDpDG', 'GPdPG']",4.0,0.949,79.0
504,G:HGNC:7462,G:HGNC:7456,"['GDpDG', 'GTG']",8.0,0.991,863.0
505,G:HGNC:7462,G:HGNC:7456,"['GDpDpDG', 'GPdPG']",2.0,0.981,103.0
506,G:HGNC:7462,G:HGNC:7456,"['GDpDpDG', 'GTG']",4.0,0.997,1452.0
507,G:HGNC:7462,G:HGNC:7456,"['GPdPG', 'GTG']",11.0,0.838,68.0
508,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG', 'GDpDpDG']",7.0,0.841,44.0
509,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG', 'GPdPG']",3.0,0.842,19.0
510,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG', 'GTG']",7.0,0.911,79.0
511,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDpDG', 'GPdPG']",2.0,0.895,19.0
512,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDpDG', 'GTG']",6.0,0.924,79.0
513,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GPdPG', 'GTG']",4.0,0.907,43.0
514,G:HGNC:7462,G:HGNC:7456,"['GDpDG', 'GDpDpDG', 'GPdPG']",3.0,0.963,81.0
515,G:HGNC:7462,G:HGNC:7456,"['GDpDG', 'GDpDpDG', 'GTG']",6.0,0.994,933.0
516,G:HGNC:7462,G:HGNC:7456,"['GDpDG', 'GPdPG', 'GTG']",6.0,0.897,58.0
517,G:HGNC:7462,G:HGNC:7456,"['GDpDpDG', 'GPdPG', 'GTG']",2.0,0.97,66.0
518,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG']",4.0,0.789,19.0
519,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",9.0,0.886,79.0
520,G:HGNC:7462,G:HGNC:7456,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",5.0,0.894,47.0
